date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-12-23 00:00:00,12.9,10.9,14.7,,,,15.4,,1008.9,
2022-12-24 00:00:00,10.2,9.7,10.7,,,,10.3,,1015.2,
2022-12-25 00:00:00,11,9.6,12.6,0.8,,,10.4,,1012.3,
2022-12-26 00:00:00,9,4.3,11.6,0.9,,,10.8,,1020,
2022-12-27 00:00:00,5.6,3.1,9.1,0,,,9.1,,1027.5,
2022-12-28 00:00:00,9.5,8.1,10.8,,,,19.2,,1014.6,
2022-12-29 00:00:00,9.3,6.2,11,1.9,,,16.4,,1010,
2022-12-30 00:00:00,9.6,5,14.3,,,,17.7,,1007.9,
2022-12-31 00:00:00,14.3,13.6,14.9,0.3,,,21.4,,1011.6,
2023-01-01 00:00:00,12.5,10.8,14.8,,,,13.6,,1014.7,
2023-01-02 00:00:00,9.7,6.2,14.1,,,,10.6,,1020.1,
2023-01-03 00:00:00,7.3,5.7,9.4,,,,11.8,,1028.2,
2023-01-04 00:00:00,11.3,9.2,13,,,,19.8,,1024.5,
2023-01-05 00:00:00,11.8,10.2,13,,,,10.8,,1025,
2023-01-06 00:00:00,10.5,9.4,12.3,0,,,12.2,,1021.5,
2023-01-07 00:00:00,9.2,7.4,10.4,,,,16.1,,1011.4,
2023-01-08 00:00:00,8.4,5.9,10.1,2.3,,,15.6,,1002,
2023-01-09 00:00:00,6.5,4.9,8.3,,,,18.1,,1006.9,
2023-01-10 00:00:00,6.7,3.6,11.3,,,,14.2,,1018.8,
2023-01-11 00:00:00,10.1,8.1,11.7,6.6,,,17.1,,1017,
2023-01-12 00:00:00,10,8.3,10.9,,,,21,,1015.8,
2023-01-13 00:00:00,8.4,6.4,10.4,,,,15.7,,1016.8,
2023-01-14 00:00:00,9.6,6.5,12.2,,,,19.6,,1010.7,
2023-01-15 00:00:00,6.4,4.6,8.1,,,,18.7,,1007.6,
2023-01-16 00:00:00,4.5,1.1,5.9,,,,18.3,,987.4,
2023-01-17 00:00:00,1.2,-0.5,2.8,,,,6.8,,987.8,
2023-01-18 00:00:00,1,-1.6,4.5,,,,8.1,,1000,
2023-01-19 00:00:00,0.2,-1.3,1.3,3,,,5.2,,1009.1,
2023-01-20 00:00:00,1.7,-1.5,5.6,0.3,,,7.5,,1018.8,
2023-01-21 00:00:00,1.1,-1.8,3.5,,,,13.7,,1028.1,
2023-01-22 00:00:00,0,-1.4,2,0,,,12.5,,1032.9,
2023-01-23 00:00:00,1.1,0.3,2,0,,,12.8,,1034.2,
2023-01-24 00:00:00,1.3,0.5,2,0,,,10.7,,1036,
2023-01-25 00:00:00,-0.1,-1.5,1.6,0,,,6.1,,1033.4,
2023-01-26 00:00:00,1.8,-0.7,4.9,,,,6.6,,1025.3,
2023-01-27 00:00:00,3.7,3.1,4.2,,,,13.6,,1025.4,
2023-01-28 00:00:00,2,-2.6,3,0,,,11,,1029.9,
2023-01-29 00:00:00,0.6,-4,4.1,0,,,4.9,,1030.7,
2023-01-30 00:00:00,4.9,1,8.5,,,,9.9,,1027.5,
2023-01-31 00:00:00,4.1,-0.8,8,0,,,9.2,,1029.6,
2023-02-01 00:00:00,7.2,4.9,9.1,0,,,11.7,,1029.2,
2023-02-02 00:00:00,6.9,3.6,9.1,0,,,9.8,,1032,
2023-02-03 00:00:00,8,6.1,9.7,,,,11,,1035.1,
2023-02-04 00:00:00,8.2,6.2,9.5,0,,,6.3,,1038.3,
2023-02-05 00:00:00,6.4,2.6,8.8,,,,10.5,,1041.7,
2023-02-06 00:00:00,3.4,0.3,7.1,0,,,9.8,,1040.1,
2023-02-07 00:00:00,1.9,-0.4,6,0,,,9.1,,1036.8,
2023-02-08 00:00:00,0.5,-3.3,6.2,0,,,4.2,,1035,
2023-02-09 00:00:00,0.6,-4.8,7.4,0,,,2.3,,1034.6,
2023-02-10 00:00:00,5.7,2.8,10.4,,,,4.7,,1039.2,
2023-02-11 00:00:00,4.9,-1,9,0,,,3.5,,1038.2,
2023-02-12 00:00:00,6.1,1.6,8.2,0,,,8.1,,1037,
2023-02-13 00:00:00,5.1,0.3,12.2,0,,,3.8,,1034.9,
2023-02-14 00:00:00,5.1,-1.7,13.7,0,,,2.6,,1032.2,
2023-02-15 00:00:00,6.5,-0.3,14,0,,,4.5,,1027.1,
2023-02-16 00:00:00,8.9,4.3,13.1,0.2,,,10.4,,1026.4,
2023-02-17 00:00:00,12,10.1,15.2,0,,,12.1,,1027.8,
2023-02-18 00:00:00,10.6,9.5,11.3,0.1,,,12.7,,1028.2,
2023-02-19 00:00:00,9.3,4.6,12.3,0,,,8.8,,1029,
2023-02-20 00:00:00,5.3,1.2,12.5,0,,,3.2,,1028.2,
2023-02-21 00:00:00,7.4,-0.2,15.4,0,,,3.4,,1019.4,
2023-02-22 00:00:00,8,6.8,9.6,,,,6.2,,1013.7,
2023-02-23 00:00:00,6.7,4.2,8.8,0,,,8.5,,1015.2,
2023-02-24 00:00:00,7.1,5.1,10,0,,,10.2,,1011.5,
2023-02-25 00:00:00,4.9,2.5,7.1,0,,,11.9,,1012.9,
2023-02-26 00:00:00,1.8,-1.1,4.7,0,,,18.4,,1020.8,
2023-02-27 00:00:00,1.9,-1.2,6.2,0,,,18.9,,1025.5,
2023-02-28 00:00:00,0.9,-2.5,4.3,0,,,11,,1027.9,
2023-03-01 00:00:00,1.5,-2.6,6.7,0,,,11,,1024.8,
2023-03-02 00:00:00,2.9,-1.5,8.9,0,,,7.6,,1021.1,
2023-03-03 00:00:00,3,-0.9,9.5,0,,,11.5,,1024.1,
2023-03-04 00:00:00,2.8,-0.6,5.2,0,,,7.8,,1027.1,
2023-03-05 00:00:00,4.9,3.7,6.7,0.4,,,4.2,,1019.4,
2023-03-06 00:00:00,4.5,2.4,6.7,,,,9.1,,1009.7,
2023-03-07 00:00:00,5.7,3.7,8.1,,,,13,,1003.6,
2023-03-08 00:00:00,9.4,4.7,13.1,,,,16.5,,993.5,
2023-03-09 00:00:00,11,8.3,13.8,,,,18.9,,997.6,
2023-03-10 00:00:00,7,3.5,10.5,,,,19.7,,999.3,
2023-03-11 00:00:00,4.9,2,7.3,,,,7.7,,1010.6,
2023-03-12 00:00:00,10.6,7.5,13,,,,14.4,,1012.6,
2023-03-13 00:00:00,12.6,10.1,14.5,,,,21.2,,1001.9,
2023-03-14 00:00:00,7.8,3.3,10.1,,,,16.9,,1005.2,
2023-03-15 00:00:00,5.8,0.2,10.6,0.1,,,6,,1018.7,
2023-03-16 00:00:00,10.5,5.5,16,0,,,8.3,,1012,
2023-03-17 00:00:00,11.6,9.2,14.4,,,,9.2,,1007.8,
2023-03-18 00:00:00,11.1,8.4,14.8,,,,12.5,,1010.2,
2023-03-19 00:00:00,8.7,3.8,10.3,,,,7.6,,1017,
2023-03-20 00:00:00,8.3,0.6,14.4,,,,6.5,,1021.5,
2023-03-21 00:00:00,11.1,8.3,14.2,0.2,,,10.4,,1015.6,
2023-03-22 00:00:00,10.9,8.4,13.6,,,,16.9,,1010.1,
2023-03-23 00:00:00,12.8,10.9,15.6,,,,19.5,,1006.4,
2023-03-24 00:00:00,11.4,8.1,14.1,,,,20,,1006.6,
2023-03-25 00:00:00,10.4,8.1,13.2,,,,18.2,,1011.9,
2023-03-26 00:00:00,9,7.5,12.3,,,,17.1,,1006.3,
2023-03-27 00:00:00,6.7,4.2,9.3,0.1,,,9.5,,1024.1,
2023-03-28 00:00:00,6.6,2.3,9.4,,,,8.7,,1024.2,
2023-03-29 00:00:00,13.8,8.8,19.4,,,,11.6,,1015.1,
2023-03-30 00:00:00,14,11.5,16.8,,,,17.9,,1011.5,
2023-03-31 00:00:00,11.7,10.4,14,,,,23.7,,1001.8,
2023-04-01 00:00:00,10.5,9.1,13.6,,,,19,,1006.9,
2023-04-02 00:00:00,7.4,5.5,8.9,,,,14.7,,1020.2,
2023-04-03 00:00:00,7.1,4.4,11.3,,,,13.5,,1026.3,
2023-04-04 00:00:00,6.5,1.3,11.4,0,,,9.8,,1025.6,
2023-04-05 00:00:00,7.1,-0.5,14.7,0,,,4,,1022.5,
2023-04-06 00:00:00,10.2,6.9,14.2,,,,8.9,,1018,
2023-04-07 00:00:00,9,5.1,13.4,0,,,8.2,,1019.6,
2023-04-08 00:00:00,8.8,3.3,14.4,0,,,8.9,,1024.2,
2023-04-09 00:00:00,10.6,2.4,17.2,0,,,4.6,,1022.5,
2023-04-10 00:00:00,11.9,9.1,15.5,3.8,,,10.7,,1017.1,
2023-04-11 00:00:00,9.4,6.8,12.5,,,,12.1,,1016.5,
2023-04-12 00:00:00,9.1,4.7,11.9,,,,17.7,,1003.1,
2023-04-13 00:00:00,8.2,5.3,12.3,,,,15.5,,1007,
2023-04-14 00:00:00,5.9,2.8,7.7,,,,8.7,,1006.9,
2023-04-15 00:00:00,8.9,7.1,12.3,,,,13.1,,1013.2,
2023-04-16 00:00:00,9.1,2.6,14.6,0,,,8.9,,1025.6,
2023-04-17 00:00:00,8,4.7,11.2,0,,,8.7,,1025.5,
2023-04-18 00:00:00,10.2,6.6,14.7,,,,13.4,,1021.9,
2023-04-19 00:00:00,12.6,7.9,17.4,0,,,13.3,,1019.5,
2023-04-20 00:00:00,9,5.6,12.6,0,,,13.4,,1015.8,
2023-04-21 00:00:00,7.5,2,13.2,0,,,4,,1010.6,
2023-04-22 00:00:00,10.4,4.4,16.1,,,,7.9,,1007,
2023-04-23 00:00:00,10.5,8.1,14.1,,,,12.7,,1005.6,
2023-04-24 00:00:00,9.5,6.5,12.8,,,,11.1,,1011.1,
2023-04-25 00:00:00,8.1,6.5,10.8,,,,6.7,,1015.8,
2023-04-26 00:00:00,8.9,4.4,12.6,,,,5.8,,1017.8,
2023-04-27 00:00:00,13.2,8.8,18.3,,,,6.8,,1016.2,
2023-04-28 00:00:00,16.6,13.3,21.2,,,,10.4,,1013.9,
2023-04-29 00:00:00,11.4,9,15.2,0,,,7.6,,1019.4,
2023-04-30 00:00:00,12.2,6.6,17.5,0,,,5.1,,1020.3,
2023-05-01 00:00:00,11.7,8.3,15,0.9,,,7.8,,1018.9,
2023-05-02 00:00:00,12.6,7,17.2,0,,,7.4,,1024.4,
2023-05-03 00:00:00,14.2,7.1,20.5,0,,,11.3,,1022.7,
2023-05-04 00:00:00,16.9,11.1,21.7,,,,11.7,,1015.6,
2023-05-05 00:00:00,14.8,11.8,19.1,,,,9.5,,1017.6,
2023-05-06 00:00:00,15,10.8,19.7,,,,4.8,,1016.2,
2023-05-07 00:00:00,14.9,12.8,18.1,,,,5.7,,1017.4,
2023-05-08 00:00:00,14.2,10.1,18.8,0,,,5.8,,1022.1,
2023-05-09 00:00:00,13.7,11.7,16.1,,,,8.9,,1014.5,
2023-05-10 00:00:00,12.3,8.9,17.3,9.3,,,11.2,,1014.9,
2023-05-11 00:00:00,12.6,9.8,15.5,0.4,,,6.5,,1016.8,
2023-05-12 00:00:00,11.2,7.3,13.9,,,,8.1,,1017.9,
2023-05-13 00:00:00,14.6,10.2,20.8,,,,11.2,,1020.2,
2023-05-14 00:00:00,13,8.7,19.2,0,,,9.3,,1019.7,
2023-05-15 00:00:00,11.6,9.2,15.6,,,,8.1,,1018.1,
2023-05-16 00:00:00,10.5,4.9,14.8,0,,,12.6,,1023.1,
2023-05-17 00:00:00,12,7.1,16.4,0,,,11.6,,1026.6,
2023-05-18 00:00:00,12,7,16.8,0,,,10.9,,1025.6,
2023-05-19 00:00:00,13.5,7.7,18.4,0,,,11,,1023.5,
2023-05-20 00:00:00,15.2,10.4,20.4,0,,,12.8,,1019.1,
2023-05-21 00:00:00,16.2,11.9,20.8,0,,,12,,1016.5,
2023-05-22 00:00:00,15.5,10.4,20.9,0,,,9.9,,1017.7,
2023-05-23 00:00:00,14,11.4,18.7,,,,13,,1022.1,
2023-05-24 00:00:00,12.9,6.9,18.3,0,,,13.1,,1023.8,
2023-05-25 00:00:00,15.2,9.2,20.6,0,,,13.9,,1024.2,
2023-05-26 00:00:00,15.9,9.5,21.5,0,,,11.3,,1025.5,
2023-05-27 00:00:00,17.5,11.6,23.5,0,,,10.9,,1021.9,
2023-05-28 00:00:00,19.1,12.6,25.1,0,,,11.7,,1017.7,
2023-05-29 00:00:00,17.5,12.3,22.8,0,,,15.2,,1019.7,
2023-05-30 00:00:00,16.2,10.7,21.3,0,,,13.3,,1022.2,
2023-05-31 00:00:00,17.9,10.5,24.6,0,,,15.2,,1020,
2023-06-01 00:00:00,19.5,13.2,25.8,0,,,12.9,,1018.7,
2023-06-02 00:00:00,14.5,9.7,19.7,0,,,14.4,,1019.3,
2023-06-03 00:00:00,17.1,10.1,23.4,0,,,11.1,,1017.7,
2023-06-04 00:00:00,19.2,12.7,24.8,0,,,12.5,,1018,
2023-06-05 00:00:00,18.9,12,25,0,,,12.2,,1018.4,
2023-06-06 00:00:00,18.3,10.8,25.9,0,,,12.4,,1017.8,
2023-06-07 00:00:00,20.2,12.8,26.8,0,,,11.6,,1016.4,
2023-06-08 00:00:00,21.3,14.9,26.9,0,,,10.3,,1013.6,
2023-06-09 00:00:00,23.6,16.8,29.3,,,,10.9,,1009.3,
2023-06-10 00:00:00,22.4,18.9,26.7,,,,7.8,,1011.2,
2023-06-11 00:00:00,20.4,18.3,23.9,,,,6.4,,1014,
2023-06-12 00:00:00,20.6,15.8,25.3,2.3,,,7.6,,1013.9,
2023-06-13 00:00:00,22.3,15.1,27.9,0,,,9,,1010.6,
2023-06-14 00:00:00,22.6,13.6,28,0,,,5.4,,1013.6,
2023-06-15 00:00:00,22,14.4,27.2,0,,,5.8,,1017.4,
2023-06-16 00:00:00,22.7,14.9,28.5,0,,,3.3,,1017.4,
2023-06-17 00:00:00,23.9,19.4,28.7,0.3,,,6.5,,1013.7,
2023-06-18 00:00:00,22,17.7,28.5,,,,8.5,,1010.2,
2023-06-19 00:00:00,19.3,15.6,22.6,,,,5,,1012.3,
2023-06-20 00:00:00,21,17.7,25.2,,,,10.5,,1010.5,
2023-06-21 00:00:00,21.8,16.4,27.2,0.1,,,5.2,,1016.2,
2023-06-22 00:00:00,19.8,16.9,24.5,,,,9,,1017.5,
2023-06-23 00:00:00,20.9,13.9,27.3,0,,,5.8,,1024.5,
2023-06-24 00:00:00,23,15.3,28.8,0,,,6.1,,1023.6,
2023-06-25 00:00:00,25.3,16.8,32.5,0,,,8.2,,1016.4,
2023-06-26 00:00:00,19.2,15,23.1,0,,,10.4,,1021.3,
2023-06-27 00:00:00,18.9,13.7,23.9,0,,,6.3,,1022.6,
2023-06-28 00:00:00,20.3,13.8,24.9,0,,,3.5,,1019.4,
2023-06-29 00:00:00,20.9,17,25,,,,8.1,,1015.8,
2023-06-30 00:00:00,18.2,13.8,22.2,0,,,10.9,,1015.8,
2023-07-01 00:00:00,18.5,15.4,21,,,,13.6,,1010.6,
2023-07-02 00:00:00,17.8,13.1,22.6,0,,,12.1,,1014.6,
2023-07-03 00:00:00,18.9,15.8,23.3,0,,,11.4,,1015.2,
2023-07-04 00:00:00,17.2,12.9,21.6,,,,7.8,,1013.9,
2023-07-05 00:00:00,15.8,10.8,20.1,1.6,,,12.7,,1015.5,
2023-07-06 00:00:00,18.3,10.4,25.3,0.1,,,4,,1017.6,
2023-07-07 00:00:00,23.5,15.6,30.6,0,,,7.7,,1015.2,
2023-07-08 00:00:00,25.8,18.5,32.3,1,,,7.7,,1014.9,
2023-07-09 00:00:00,22.2,19.5,26.1,,,,6.8,,1019.1,
2023-07-10 00:00:00,21.9,15.5,28.2,0,,,5.9,,1021.4,
2023-07-11 00:00:00,23.4,15.7,30,0,,,8.5,,1013.8,
2023-07-12 00:00:00,19.8,15.9,24.2,0,,,10.5,,1015.1,
2023-07-13 00:00:00,18.9,15.6,22.9,0.2,,,8.7,,1019.4,
2023-07-14 00:00:00,22.1,13.7,29.7,0.4,,,9.6,,1012.5,
2023-07-15 00:00:00,21.8,19.3,24.9,,,,16.9,,1007.5,
2023-07-16 00:00:00,18.9,13.6,23.7,0,,,15.4,,1015.4,
2023-07-17 00:00:00,18.6,12.6,23.9,0,,,7.9,,1020.6,
2023-07-18 00:00:00,21.7,14.1,28.6,0,,,5.7,,1018.1,
2023-07-19 00:00:00,19.4,15.1,22.8,0,,,10,,1017.2,
2023-07-20 00:00:00,19.1,12.3,25.5,0,,,5.6,,1016,
2023-07-21 00:00:00,18.6,14.2,23.9,,,,8,,1014.5,
2023-07-22 00:00:00,18.3,10.5,25.1,0,,,10.2,,1015.6,
2023-07-23 00:00:00,19.3,16.2,23,,,,16.4,,1010.4,
2023-07-24 00:00:00,18.4,16.2,22.5,,,,12.9,,1006.7,
2023-07-25 00:00:00,15.9,12.9,19.1,,,,7.9,,1009.8,
2023-07-26 00:00:00,16.8,10.7,22.5,0,,,8,,1015.3,
2023-07-27 00:00:00,18.8,17.7,21.1,,,,16.3,,1010.2,
2023-07-28 00:00:00,20,17.4,24,,,,9.2,,1009.2,
2023-07-29 00:00:00,20.2,16.6,24.2,0.5,,,9.9,,1010.2,
2023-07-30 00:00:00,18.4,14.5,22.4,0.2,,,12.8,,1016.4,
2023-07-31 00:00:00,17.9,16.2,19.7,,,,15.7,,1012.6,
2023-08-01 00:00:00,18.1,14.6,21.5,,,,17.7,,1006.5,
2023-08-02 00:00:00,19.1,16,22.2,,,,22.8,,997.7,
2023-08-03 00:00:00,16,14.7,18,,,,13.9,,1005.4,
2023-08-04 00:00:00,16.4,13.6,20,,,,7.1,,1016.5,
2023-08-05 00:00:00,14.8,11.9,18.6,,,,13.5,,1013.9,
2023-08-06 00:00:00,15.5,12.7,19.3,,,,13.6,,1016.4,
2023-08-07 00:00:00,15.8,11.5,20.7,0.1,,,8.2,,1021.2,
2023-08-08 00:00:00,18.6,14.4,23.5,0,,,7.9,,1018.1,
2023-08-09 00:00:00,18.7,15.8,22.8,,,,5.5,,1018.5,
2023-08-10 00:00:00,20.2,13.6,27,0,,,4.6,,1019.7,
2023-08-11 00:00:00,20.8,17.2,25.6,4.4,,,6.2,,1020.5,
2023-08-12 00:00:00,20.7,17.8,24.9,,,,8.4,,1018.3,
2023-08-13 00:00:00,18.9,14.8,23,0,,,7.5,,1017.8,
2023-08-14 00:00:00,19.8,13.9,26.5,,,,6.7,,1013.8,
2023-08-15 00:00:00,20.1,16.1,23.4,0,,,5.4,,1016.6,
2023-08-16 00:00:00,21,16.3,25.8,0,,,7.5,,1018.6,
2023-08-17 00:00:00,22.6,17.9,26.9,0,,,9.9,,1016.6,
2023-08-18 00:00:00,24.1,18.4,29.6,0.2,,,7.7,,1012.6,
2023-08-19 00:00:00,23.8,20.3,26,,,,7.8,,1015.8,
2023-08-20 00:00:00,23.4,17.3,29.6,0,,,6.2,,1021.3,
2023-08-21 00:00:00,21.8,15.9,27.5,0,,,5.4,,1023.3,
2023-08-22 00:00:00,23.7,18.1,29.4,0,,,5.8,,1020.3,
2023-08-23 00:00:00,23.8,17.2,30.2,0,,,6.3,,1018.8,
2023-08-24 00:00:00,24.1,22.2,27.7,0.2,,,7.8,,1012.5,
2023-08-25 00:00:00,19.8,15.8,22.9,3.5,,,7,,1010.7,
2023-08-26 00:00:00,16.7,12.4,21.4,,,,9.2,,1012.5,
2023-08-27 00:00:00,15.4,10.6,19.8,,,,9.4,,1012.8,
2023-08-28 00:00:00,15.6,12.8,20.2,,,,6.8,,1014.3,
2023-08-29 00:00:00,15.4,11.4,19.6,0.2,,,5.4,,1013.8,
2023-08-30 00:00:00,15.6,11.6,19.5,0.5,,,8.1,,1010.8,
2023-08-31 00:00:00,15.6,12.9,19,,,,7.4,,1012.8,
2023-09-01 00:00:00,19,16.2,22.4,,,,9.9,,1013.5,
2023-09-02 00:00:00,21.3,15.4,28.4,0.2,,,6.7,,1017.6,
2023-09-03 00:00:00,24.1,18.3,30.2,0,,,10.8,,1023.6,
2023-09-04 00:00:00,24.1,18.3,30.1,0,,,12.4,,1020.2,
2023-09-05 00:00:00,25.2,19.1,33.2,0,,,6.3,,1015.6,
2023-09-06 00:00:00,25.1,17.9,32.5,0,,,4.6,,1017.1,
2023-09-07 00:00:00,23.7,15,32.3,0,,,3.8,,1016.1,
2023-09-08 00:00:00,26.5,18.4,34.4,0,,,3.9,,1015.9,
2023-09-09 00:00:00,26.6,18.6,34.5,0,,,4.5,,1015.3,
2023-09-10 00:00:00,27,22,33.8,0,,,6.7,,1015.2,
2023-09-11 00:00:00,21.9,18.6,26.8,,,,5,,1014.1,
2023-09-12 00:00:00,17.7,16,19.5,,,,3.8,,1014.5,
2023-09-13 00:00:00,18.3,15.5,23,1,,,4.1,,1018.8,
2023-09-14 00:00:00,17.9,11.8,23.7,0.2,,,2.1,,1020.5,
2023-09-15 00:00:00,19.5,13.1,26.4,0.2,,,4.8,,1014.8,
2023-09-16 00:00:00,20.1,14.9,25.2,0,,,3.7,,1011.1,
2023-09-17 00:00:00,20.5,16.5,26,,,,5.1,,1010.4,
2023-09-18 00:00:00,18.4,15.2,23.2,,,,12,,1008.1,
2023-09-19 00:00:00,16.3,12.2,21.1,0,,,15.2,,1014.5,
2023-09-20 00:00:00,19.1,15.6,23.5,0,,,14.4,,1008,
2023-09-21 00:00:00,16.2,13.6,19.7,,,,11.7,,999,
2023-09-22 00:00:00,12.7,10.8,16,,,,12.5,,1003.8,
2023-09-23 00:00:00,12.7,8.8,17.2,0,,,6.6,,1017.5,
2023-09-24 00:00:00,13.2,6.2,20,0,,,6,,1023.4,
2023-09-25 00:00:00,16,9.2,21.9,0,,,2.9,,1021.5,
2023-09-26 00:00:00,18.1,13.4,24.4,0,,,3.4,,1019.6,
2023-09-27 00:00:00,18.8,12.6,25.1,0,,,5.6,,1017.3,
2023-09-28 00:00:00,18.6,14.3,21.4,0,,,7.3,,1017.5,
2023-09-29 00:00:00,18.3,12.5,21,,,,11.5,,1020.4,
2023-09-30 00:00:00,14.6,9.3,21.5,0,,,2.4,,1026.4,
2023-10-01 00:00:00,18.2,10.8,26.1,0,,,3.8,,1023.6,
2023-10-02 00:00:00,20.5,13,28.1,0,,,5.4,,1018.6,
2023-10-03 00:00:00,17.9,12.5,22.8,1.4,,,10.5,,1020.6,
2023-10-04 00:00:00,13,9.8,17.8,0,,,3.6,,1029.9,
2023-10-05 00:00:00,13.4,8.5,18.6,0,,,2.5,,1027.4,
2023-10-06 00:00:00,13.1,6.2,21.6,0,,,2,,1027,
2023-10-07 00:00:00,15.5,8.8,24.1,0,,,2.7,,1026.8,
2023-10-08 00:00:00,17.3,9.8,26.4,0,,,2.2,,1025.9,
2023-10-09 00:00:00,17.4,11.7,25.9,0,,,1.2,,1023.5,
2023-10-10 00:00:00,17.7,9.7,27.4,0,,,3.8,,1021.2,
2023-10-11 00:00:00,18.6,12.9,24.6,0,,,8.5,,1017.6,
2023-10-12 00:00:00,18.7,15.2,21.8,5.6,,,8.2,,1015.9,
2023-10-13 00:00:00,20.2,17.6,24,0.2,,,15,,1009.8,
2023-10-14 00:00:00,12.8,10.3,17.8,1.8,,,10.1,,1017.1,
2023-10-15 00:00:00,9.3,6.6,12.8,0,,,6.1,,1024.4,
2023-10-16 00:00:00,8,3.6,12.8,0,,,11.5,,1019.7,
2023-10-17 00:00:00,10,4.1,15.4,0,,,9.9,,1012.2,
2023-10-18 00:00:00,14.2,10.9,18.3,,,,13.8,,999,
2023-10-19 00:00:00,16.8,14.3,20.7,5.9,,,16.1,,989.2,
2023-10-20 00:00:00,14.5,13.1,18,6.5,,,7.4,,980.2,
2023-10-21 00:00:00,12.5,11.4,14.2,4.7,,,20,,992.5,
2023-10-22 00:00:00,12.2,8.5,16,1.3,,,10.5,,1007.8,
2023-10-23 00:00:00,9.7,7.7,10.9,5.9,,,6.5,,1007.5,
2023-10-24 00:00:00,12.2,10.6,14.6,0.8,,,8.9,,1004.7,
2023-10-25 00:00:00,12.4,9.9,15.5,8.3,,,11.6,,996.2,
2023-10-26 00:00:00,12.2,9.7,14.2,13.8,,,9.2,,995.7,
2023-10-27 00:00:00,11.5,9.3,14,4.3,,,11.5,,995.2,
2023-10-28 00:00:00,11.9,10.3,14.4,3.4,,,16,,996,
2023-10-29 00:00:00,12.8,10.7,15.5,4.3,,,15.2,,995.9,
2023-10-30 00:00:00,10.5,9.2,12.2,5.1,,,5.9,,999,
2023-10-31 00:00:00,11.4,8.4,14.4,0,,,12,,1005.4,
2023-11-01 00:00:00,11.9,10.9,13.3,1.6,,,15.2,,1000.7,
2023-11-02 00:00:00,10.7,8.1,12.8,6.4,,,26.7,,981.6,
2023-11-03 00:00:00,7.3,4.9,9.1,0.2,,,11.9,,989.5,
2023-11-04 00:00:00,9.8,7.5,13.7,9,,,18.5,,979.3,
2023-11-05 00:00:00,10.6,8.7,13.5,1.9,,,18.3,,985.6,
2023-11-06 00:00:00,9.5,8,13.4,3.4,,,15.7,,1005,
2023-11-07 00:00:00,8.8,6.5,12,0,,,12.2,,1014.1,
2023-11-08 00:00:00,9.1,6.5,12.1,3.2,,,15.5,,1013.6,
2023-11-09 00:00:00,9,6.6,11.3,1.8,,,13.1,,1004.8,
2023-11-10 00:00:00,7.9,5.5,10.7,2.1,,,16.7,,1001.7,
2023-11-11 00:00:00,7.4,5.3,11.3,0.4,,,8.5,,1009.4,
2023-11-12 00:00:00,9.2,6.1,12.9,9.9,,,9,,1005.8,
2023-11-13 00:00:00,14.1,11.3,16.7,2.8,,,16.6,,1007.8,
2023-11-14 00:00:00,11.7,10.1,12.9,1,,,17.6,,1011.5,
2023-11-15 00:00:00,9.9,7.7,12.2,0,,,10.6,,1020.8,
2023-11-16 00:00:00,8.3,7,11.4,10.3,,,8.6,,1012,
2023-11-17 00:00:00,8.5,6.7,11.5,0.1,,,7.9,,1022.9,
2023-11-18 00:00:00,10.5,8.3,14.1,11.1,,,13.5,,1019.9,
2023-11-19 00:00:00,12.9,10.3,14.8,0,,,15.9,,1016.6,
2023-11-20 00:00:00,10,9.1,11.5,0.3,,,15,,1014.3,
2023-11-21 00:00:00,9.9,8.6,11.5,4.5,,,9.2,,1018.5,
2023-11-22 00:00:00,6.9,3.4,9.4,0,,,8,,1029.9,
2023-11-23 00:00:00,9.2,5,11.4,0,,,7,,1028.3,
2023-11-24 00:00:00,8.5,3.4,10.4,0.4,,,11.6,,1020.1,
2023-11-25 00:00:00,3.6,1.2,7.8,0,,,7.1,,1020.8,
2023-11-26 00:00:00,2.4,-1.4,6.6,0,,,5.6,,1019.5,
2023-11-27 00:00:00,5.8,3.1,8.7,8.8,,,14,,1004,
2023-11-28 00:00:00,5,1.9,6.9,0,,,7.5,,1007.5,
2023-11-29 00:00:00,4.4,1.8,8.3,0.1,,,5.5,,1006.5,
2023-11-30 00:00:00,3.9,1.6,6.6,0.9,,,6.1,,1000,
2023-12-01 00:00:00,1.8,-0.6,3.8,0,,,10.1,,1004.6,
2023-12-02 00:00:00,-0.5,-3.1,3,0,,,6.7,,1016,
2023-12-03 00:00:00,0.5,-1.9,2.9,0,,,11.2,,1019,
2023-12-04 00:00:00,5.8,2.2,9,8,,,15.4,,1001.6,
2023-12-05 00:00:00,6.6,5.7,7.7,6.9,,,15,,1007,
2023-12-06 00:00:00,4.8,2.3,7.1,0.2,,,4.3,,1018.1,
2023-12-07 00:00:00,3.8,2.4,5.3,5.6,,,10.4,,1013.5,
2023-12-08 00:00:00,7.9,5.6,11.3,1.1,,,9,,1010,
2023-12-09 00:00:00,9.1,6.3,12.8,22.5,,,16.9,,1006,
2023-12-10 00:00:00,9.9,8,12.5,3.9,,,15.6,,1011,
2023-12-11 00:00:00,10.7,9.7,11.7,0,,,11.3,,1009.4,
2023-12-12 00:00:00,11,9.7,12.3,2,,,10.2,,1004.8,
2023-12-13 00:00:00,7.9,6.5,9.7,1.8,,,10,,1002,
